,,iou,iou,iou,iou,iou,iou,iou,iou,dice,dice,dice,dice,dice,dice,dice,dice,precision,precision,precision,precision,precision,precision,precision,precision,recall,recall,recall,recall,recall,recall,recall,recall,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,specificity,specificity,specificity,specificity,specificity,specificity,specificity,specificity
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
level_0,level_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vgg,Dermatoglyph disruption,3.0,0.04414965132593441,0.003314716306243465,0.04173608056455946,0.04225995080639958,0.04278382104823969,0.045356436706621886,0.04792905236500409,3.0,0.08342571459525024,0.006067905785860979,0.07972082385533198,0.07992437933603067,0.08012793481672933,0.08527815996520936,0.09042838511368939,3.0,0.0941825971076871,0.03253580178622238,0.06742337597277702,0.07607420542872124,0.08472503488466547,0.10756220767514213,0.1303993804656188,3.0,0.09837882172703444,0.035351338428287804,0.05783243085116963,0.08619834479945976,0.11456425874774989,0.11865201716496684,0.12273977558218381,3.0,0.9429058063834179,0.01359381000830503,0.9272211299192544,0.9387177741457309,0.9502144183722073,0.9507481446154997,0.9512818708587922,3.0,0.9280968243482,0.03535041839438248,0.9060379123965222,0.9077100976438253,0.9093822828911283,0.9391262803240389,0.9688702777569494
vgg,Leukotrichia,5.0,0.10069510190697342,0.043894963222596735,0.05770640753769826,0.06081898248946053,0.10305284429091133,0.11833575168248282,0.16356152353431422,5.0,0.17917191155355316,0.07349573241376606,0.10779460826861056,0.10844695928611775,0.18685023754911181,0.21162830608891056,0.2811394465750151,5.0,0.13498559373825395,0.05284096814486582,0.06813373798258043,0.09451542900085155,0.1446312790559627,0.173866494276103,0.19378102837577202,5.0,0.29621742794045736,0.12774398744548549,0.16935059332994795,0.2638782980419175,0.26559783201039333,0.2703439073757936,0.5119165089442343,5.0,0.946071577913556,0.020997772687412375,0.917216516754493,0.9401938822688848,0.9419896530427837,0.957525551434162,0.9734322860674569,5.0,0.8626276291151168,0.036035669505534475,0.8134510658288774,0.8378269376700314,0.87850316839636,0.8811682105008526,0.9021887631794633
vgg,Macule,5.0,0.06356219943389303,0.011467964344135684,0.04632418372052502,0.059721003993210404,0.06400549453901053,0.0731604941669182,0.07459982074980102,5.0,0.11163583761982669,0.01755440070377628,0.08467482179853582,0.10610113511385703,0.11340861795961786,0.12694064575675515,0.12705396747036757,5.0,0.19103976285461707,0.005682577981454647,0.1833926568111623,0.18787317359104597,0.19144646936587373,0.19446236792785015,0.19802414657715314,5.0,0.1822446843915681,0.05537478656912416,0.11455571174232795,0.14415065325421839,0.1770786004672154,0.23267060127316794,0.24276785522091074,5.0,0.861755833847317,0.010447250496093269,0.8473467869375572,0.855718985530242,0.8643075615410419,0.8671040239514387,0.8743018112763061,5.0,0.8983487107417387,0.03125183751794105,0.8651863481110154,0.8689666566943148,0.9017744539233234,0.9183055086759591,0.9375105863040805
vgg,Nodule,5.0,0.030197613925786793,0.0065475038469863635,0.02363836006998402,0.02554526748903149,0.029753573064382553,0.03162731386144939,0.04042355514408652,5.0,0.0550313336969015,0.010045297368268693,0.044329146381647366,0.04808080519777508,0.054441230816184856,0.058068464174324874,0.07023702191457533,5.0,0.04998393234966903,0.010520747728716424,0.03327160241392684,0.049388747545195816,0.05234581240510702,0.05267011001526462,0.062243389368850856,5.0,0.2251248509552816,0.06646108731884638,0.13040810320332644,0.18666375977350674,0.24749374278580463,0.26352773678651775,0.2975309122272524,5.0,0.9704956906024211,0.0060328609002925256,0.9635036098675087,0.9680694361105382,0.9702816983666296,0.9706018076324614,0.9800219010349674,5.0,0.8741912655798402,0.033683932874689924,0.8408514521657982,0.8411771031731108,0.8800443404671386,0.8890710741405239,0.9198123579526287
vgg,Open comedo,5.0,0.06368231700579749,0.012241026493506483,0.045586104797070766,0.059221249487357706,0.06384883610189403,0.07407268510923236,0.07568270953343259,5.0,0.10841569899239359,0.017743153495495326,0.08122636469633732,0.10266959938867812,0.11061615834539099,0.121565183540277,0.1260011889912845,5.0,0.15207644197767398,0.006251956002549296,0.14167395177095046,0.15113030019840892,0.15470972938116495,0.15535522351481965,0.15751300502302604,5.0,0.2100071672056147,0.06405945288127325,0.11876132761256766,0.18316821683810883,0.2068210875354892,0.2690839969125531,0.2722012071293548,5.0,0.9200764184476604,0.008397179131210495,0.9073521835112291,0.9175582424281866,0.9205885955187149,0.9258523714966052,0.9290306992835662,5.0,0.9030902284258282,0.029063201176873256,0.8723257420541164,0.8758710437500298,0.9066627805101838,0.920338555544633,0.9402530202701775
vgg,Papule,5.0,0.07780691317369295,0.007538853006036237,0.06504282358581588,0.07831473786062242,0.07882855869390666,0.08337296965672006,0.08347547607139981,5.0,0.12984676626585034,0.010363493823761871,0.11209836818414984,0.1310193784714376,0.13158232855098145,0.137044315116696,0.1374894410059868,5.0,0.1412135081013234,0.011933774204783735,0.12730434766870904,0.13162597285404604,0.14111413149252264,0.15129732407485172,0.15472576441648758,5.0,0.2853283973831668,0.07494710290236262,0.1797469703294505,0.24721167868859698,0.28862335794828,0.3549975516340438,0.3560624283154627,5.0,0.9504207340195773,0.005585555012560341,0.9445014097773932,0.945293528233169,0.9502609407791485,0.9554535071687208,0.9565942841394547,5.0,0.891466002923439,0.034013168221266765,0.8568173479304333,0.8581870865298737,0.8944498535650253,0.9138924642524402,0.9339832623394225
vgg,Patch,5.0,0.09576317502344157,0.015666141319576516,0.07704485766957009,0.08403788370349399,0.09532296131642476,0.10831069130744732,0.11409948112027174,5.0,0.16536424238666245,0.024346903662240058,0.13611444160424704,0.14719648742031083,0.1648967193313313,0.18490452432346768,0.19370903925395552,5.0,0.24328070903913157,0.012124566816104005,0.22936750759717492,0.23813671676411713,0.23826518202689978,0.25016540956639505,0.26046872924107106,5.0,0.18901863091269838,0.049907914158833895,0.12736668350149496,0.1517342999771855,0.19042998840928416,0.23508214650281425,0.24048003617271316,5.0,0.8324644585103984,0.005793507748691248,0.8268213503907266,0.8269598685714903,0.8321965836738731,0.8363169364524763,0.8400275534634257,5.0,0.8851494243076552,0.03428798601611472,0.8503098888192969,0.8544697649941885,0.882534284248525,0.9087369338112519,0.929696249665014
vgg,Plaque,5.0,0.14288887406556267,0.021914836670272157,0.11032668796785929,0.1324618657459113,0.14787669075692333,0.16029408035331605,0.16348504550380352,5.0,0.2390051239847188,0.031766005107657945,0.1906834340531503,0.22514347340427407,0.2479443400280106,0.26319744665968076,0.2680569257784783,5.0,0.3639200271985299,0.029155151958566314,0.3351493795950929,0.33739521962872526,0.3600901322137618,0.38619557830699397,0.40076982624807567,5.0,0.23967753363705385,0.05906738404800649,0.16337867383728183,0.19950825563333976,0.24217511009760662,0.29351208293105663,0.2998135456859843,5.0,0.8099034495225641,0.01615242351105095,0.7944263624460741,0.7955865838188665,0.8064242956066455,0.8224512410412518,0.8306287646999827,5.0,0.8993538727724127,0.032349798780201715,0.8661761831893278,0.8718236019473137,0.8955090779100507,0.9209285806160095,0.9423319201993622
vgg,Pustule,5.0,0.023622151678962033,0.0023613703721711227,0.019618454781430678,0.023807379152626748,0.02393576037220506,0.025372672730707684,0.025376491357839995,5.0,0.04203184579816071,0.004209230094271915,0.03480748355387516,0.04228148169539765,0.04311641868742532,0.04476071452766385,0.04519313052644156,5.0,0.03340071127309272,0.007210217378300232,0.021435352825854063,0.03403596519491615,0.0349455440977452,0.035636910725941225,0.04094978352100699,5.0,0.2901575567620319,0.07599674325922079,0.18594601421566437,0.2521159187385422,0.2868850891388968,0.35304004849346254,0.3728007132235937,5.0,0.9915640182103396,0.0017625847641972337,0.9895341173741727,0.9908305075826478,0.9914161225579299,0.9916951799278618,0.9943441636090855,5.0,0.9009655638509739,0.03040805007114373,0.8695085890304424,0.8727814326815754,0.9054302097997764,0.9149053949342976,0.9422021928087775
vgg,Scale,5.0,0.13895536573139503,0.018734029975610952,0.10929447881630948,0.1315040207939921,0.14993352019087414,0.15021272398447552,0.15383208487132385,5.0,0.23174951027739676,0.027447134459298323,0.18767067830765236,0.222077309883507,0.24691758851026668,0.24992449734643257,0.2521574773391254,5.0,0.3000141214644009,0.024279243911247864,0.27263058952770586,0.27695943835162323,0.3048905481329392,0.3200717191634151,0.32551831214632104,5.0,0.2817424027555663,0.0711245776231828,0.18863427432042254,0.23095412615527522,0.2937479307158245,0.33918739665338604,0.35618828593292295,5.0,0.8666188169619474,0.013507607786257628,0.8541669648203832,0.8544925161941974,0.8637104306014972,0.8758061866512448,0.8849179865424144,5.0,0.8962178452486989,0.03304567653256476,0.8628682410256354,0.8671363948228002,0.8929348062978439,0.9181160897487418,0.9400336943484726
vgg,Scar,5.0,0.11820224739148741,0.019727404605443057,0.09015076531466705,0.11608882303368397,0.11771530704687162,0.12137652903488853,0.14567981252732587,5.0,0.19783193380288738,0.029519061443674267,0.15482876599651715,0.19561299176835145,0.1991866714136564,0.20149959514868182,0.23803164468722998,5.0,0.3154679390131304,0.02990623258449079,0.2697059398100571,0.30877965835233595,0.3157023568855711,0.3354385152513693,0.3477132247663186,5.0,0.22071050594491473,0.059350005732155556,0.14481257614134335,0.18678336688776348,0.21785165279268598,0.25678993962753444,0.29731499427524627,5.0,0.8373941135169153,0.020865576079278882,0.8163612771822245,0.8166227954880675,0.837904950216251,0.8553176117265513,0.8607639329714823,5.0,0.9100138920802884,0.03140882596335729,0.8765123909787694,0.8811012610254354,0.9119223023439449,0.9315016699579305,0.9490318360953621
vgg,Sun damage,5.0,0.15466283766754457,0.03645281569493044,0.11005289712123988,0.12832677537313594,0.1533071095073947,0.18798634009174778,0.1936410662442046,5.0,0.2584910741031879,0.05408509701006995,0.19174266626639805,0.21937158049343078,0.2577271780354472,0.307976014262399,0.3156379314582642,5.0,0.7298582354376445,0.019543324747508167,0.7031064226631093,0.7280612403879542,0.7283687121265134,0.731544956697905,0.7582098453127406,5.0,0.16677429422166673,0.04341931165798945,0.11441529600895756,0.13514172821616394,0.16382106051588363,0.2079617379171046,0.21253164845022396,5.0,0.4094151598901684,0.016269837297182396,0.39503887686565625,0.39947413908469526,0.40391411011592665,0.4125239053442467,0.436124768040317,5.0,0.9172625388064926,0.028311349641739442,0.8895823336756227,0.8905779224605174,0.9149050756570539,0.9380870655192877,0.9531602967199818
vgg,Telangiectasia,5.0,0.09342222478533027,0.012679839318461452,0.08197011707779406,0.08492331504917178,0.08791900793658165,0.09961150415718129,0.11268717970592255,5.0,0.16594921815045577,0.021477162527112726,0.14586998292418824,0.15348093058849616,0.15563864988558418,0.17593876288889976,0.1988177644651106,5.0,0.1417504978005612,0.024343744684214918,0.11660317502130686,0.12175938160994508,0.14536182277091583,0.1472965191114443,0.17773159048919385,5.0,0.30488515321535126,0.04448923193669956,0.25170554425933517,0.28360133904055423,0.3060932376413758,0.31027611590418475,0.37274952923130616,5.0,0.9277582914649214,0.011944900548936299,0.9127465031895318,0.9204363018130104,0.9291267762883656,0.9323200948070189,0.9441617812266803,5.0,0.8564423107651656,0.033270593920799514,0.8220506027389008,0.8246489642993922,0.8652448101486766,0.8691607925696849,0.9011063840691738
vgg,Thrombosed capillaries,1.0,0.0024486162892275354,,0.0024486162892275354,0.0024486162892275354,0.0024486162892275354,0.0024486162892275354,0.0024486162892275354,1.0,0.004885270292744176,,0.004885270292744176,0.004885270292744176,0.004885270292744176,0.004885270292744176,0.004885270292744176,1.0,0.0036665805573747315,,0.0036665805573747315,0.0036665805573747315,0.0036665805573747315,0.0036665805573747315,0.0036665805573747315,1.0,0.007317416655953077,,0.007317416655953077,0.007317416655953077,0.007317416655953077,0.007317416655953077,0.007317416655953077,1.0,0.957400710281338,,0.957400710281338,0.957400710281338,0.957400710281338,0.957400710281338,0.957400710281338,1.0,0.9181683504520485,,0.9181683504520485,0.9181683504520485,0.9181683504520485,0.9181683504520485,0.9181683504520485
xception,Closed comedo,5.0,0.1285857262413911,0.008372192954116665,0.11761297950205875,0.12218521880123953,0.13087606251410214,0.13604367946576082,0.1362106909237943,5.0,0.19900608311440413,0.0111251939403822,0.18342399599179607,0.1920572903554872,0.2018130374804829,0.2079744606051104,0.20976163113914406,5.0,0.20973255127679485,0.013942592582016309,0.18636243334663238,0.2085198007147772,0.2138369521215231,0.21866402924621614,0.22127954095482547,5.0,0.41723209430698577,0.02943968970422507,0.38751635674917684,0.3916354972245958,0.4229711514997886,0.42375841015811483,0.4602790559032526,5.0,0.9453483438788283,0.004184844036616117,0.9386273503768421,0.9446771659076197,0.9457882394440571,0.9486389196304665,0.9490100440351562,5.0,0.8491615997647817,0.009863266452070104,0.8360106288962924,0.8425079199667438,0.852010343160789,0.8544733351384606,0.8608057716616221
xception,Cyst,5.0,0.019181776420743906,0.0022124363619499196,0.015712940099298908,0.018558450801035013,0.019865594767432018,0.02022182179578145,0.02155007464017215,5.0,0.03639787533716071,0.0038856073107774447,0.030493824403843437,0.03501605148284934,0.037529952992722944,0.03816934050443659,0.040780207301951255,5.0,0.020205138753971084,0.0023545633248316144,0.016462914126140944,0.0195837350569144,0.020805478327881457,0.02167211014559226,0.02250145611332637,5.0,0.32363922589676736,0.033868902177849,0.28786773953486927,0.3012945860367097,0.3182441490333008,0.3358553205512009,0.3749343343277561,5.0,0.9914114006789602,0.0008998888527428318,0.9899729879636895,0.9915101959940515,0.9915273065460578,0.9915770283607166,0.9924694845302854,5.0,0.7989839186708014,0.0115441260811296,0.7805281225020263,0.794834408281326,0.8048197022089149,0.8068358957276635,0.8079014646340765
xception,Dermatoglyph disruption,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
xception,Leukotrichia,5.0,0.05731919957499525,0.04020483163752838,0.00931318675497522,0.03228672805369165,0.062390617640944564,0.06681771974120321,0.11578774568416161,5.0,0.10348181822549092,0.06802574513869478,0.018454510936392828,0.06255379693658684,0.1172588348444836,0.120052187082081,0.19908976132791037,5.0,0.08155984336092602,0.06308025503749404,0.013413236841765624,0.03966611369498336,0.08263877627729194,0.0937323192017411,0.1783487707888481,5.0,0.16440726877166034,0.08660660976656114,0.029567107913063707,0.14788427488697106,0.1673440475008513,0.2224321601403808,0.2548087534170348,5.0,0.9171294909583512,0.011056077619045318,0.9037856240592356,0.9065123180872905,0.9231790215188977,0.9253248625702544,0.9268456285560771,5.0,0.7933695183798475,0.06505206367952075,0.6909414156264111,0.7716916161417227,0.8122728735703276,0.8398675377538063,0.8520741488069694
xception,Macule,5.0,0.13309607532163875,0.01013589743553762,0.12147152949275838,0.12897488343073027,0.12927819887654515,0.13773552405312242,0.14802024075503759,5.0,0.21286456399422157,0.014710515705872241,0.1945410140683553,0.20604873573879795,0.21054869025678935,0.2194812690389005,0.23370311086826495,5.0,0.30712412671353706,0.02833283273492373,0.26458395419251657,0.292264246672201,0.3203264591877507,0.32538277081804234,0.3330632026971745,5.0,0.33634513580203296,0.021372880339797836,0.3191843581723881,0.32477197142690734,0.32731293207398693,0.3378493702776228,0.37260704705925973,5.0,0.8484323978114654,0.012232251185690587,0.8358334896456865,0.8366407164206102,0.8520587699222824,0.8528141439815178,0.8648148690872304,5.0,0.8469443116562161,0.012476975786934219,0.8280706719135873,0.8415202944408946,0.8511009796121654,0.8541029466328797,0.8599266656815538
xception,Nodule,5.0,0.03971000621108653,0.0029748223365151207,0.035454689893787035,0.0385473175100834,0.0394908904096628,0.042495913465883085,0.042561219776016346,5.0,0.0677213736061641,0.00493000491060638,0.06084677737513958,0.06591513433167139,0.0668269048572056,0.07234483089133747,0.0726732205754665,5.0,0.0587966946402562,0.008281812375249758,0.04899107198573774,0.056319744780467224,0.05831620846474474,0.05845552184614792,0.07190092612418339,5.0,0.3473554177295067,0.021571441184465894,0.31824864324078267,0.33714621476010614,0.3442675344158641,0.3677519211611412,0.36936277506963916,5.0,0.9771436374419655,0.0026088419534035885,0.9741472900527097,0.9745753577694107,0.9784784302744652,0.9785793467502838,0.9799377623629582,5.0,0.8240634215431492,0.013871366091991912,0.8068509606917085,0.817810548602351,0.8195691658360125,0.8346355555403432,0.841450877045331
xception,Open comedo,5.0,0.1251360751532435,0.0059096781995791854,0.11698623147699791,0.12354407219614787,0.12490144958611325,0.1268899092695305,0.13335871323742798,5.0,0.19412363262793442,0.007370003158188072,0.1833454770203725,0.19226758424391993,0.19295875591924222,0.200284938438959,0.20176140751717855,5.0,0.21043844526659497,0.022705105403661333,0.1821371203399151,0.2029980540181713,0.20956010844071588,0.21240103749510836,0.24509590603906412,5.0,0.3790891149221592,0.02847212599635173,0.3507110558433751,0.35987333155783224,0.3700765103674241,0.39352303227576985,0.4212616445663946,5.0,0.9323042232896984,0.008355715220312112,0.9199123084992086,0.9282625563883827,0.934310048068503,0.9387200209099802,0.9403161825824177,5.0,0.850220899804335,0.01459857312886721,0.8354743820013155,0.8364276006565609,0.8520661483465743,0.857046929242134,0.8700894387750908
xception,Papule,5.0,0.10806085322865824,0.006231216119449681,0.10069895530314253,0.10317350842357778,0.10989735293255548,0.11013328176492188,0.11640116771909349,5.0,0.16909194766917074,0.008439603440013552,0.15899797375704416,0.16217443864499492,0.17182932271372817,0.17263740835624025,0.17982059487384605,5.0,0.15888005904647753,0.008587215211659754,0.14766536814916803,0.1516917481655084,0.16378534327080946,0.1645417305771022,0.16671610506979959,5.0,0.48074838198176745,0.021071157396111213,0.4608033102723878,0.46239686412733866,0.48390674523439897,0.48392882128585507,0.5127061689888569,5.0,0.9528627576818159,0.0035356070218580944,0.9494250157851472,0.9496190826772894,0.9526486541435962,0.9549244028668539,0.957696632936193,5.0,0.8170203786729008,0.0032730111888440486,0.81276519960129,0.8154523517375841,0.8163838365720032,0.8195375841806587,0.8209629212729672
xception,Patch,5.0,0.1777597021416414,0.005408980636747461,0.17029811984310986,0.1752013218471665,0.17810377992415805,0.18061295275311032,0.18458233634066232,5.0,0.2857856197795372,0.007938203878133848,0.2738546065252745,0.283019316029238,0.2866448009641947,0.2910353141935583,0.29437406118542053,5.0,0.33218339494396326,0.016765956792192758,0.311012525046146,0.31920323023107505,0.33517921269975276,0.3451725552106154,0.3503494515322272,5.0,0.3669155317938214,0.01730524720863495,0.3461293748044401,0.353142179472007,0.3700854667252088,0.37655162317118296,0.38866901479626825,5.0,0.8497855792547332,0.01283985687518782,0.8313139324484512,0.8422660829368259,0.8539825989212907,0.8588665662376401,0.8624987157294584,5.0,0.8518124315556659,0.007673970187450557,0.8449988215210198,0.8464681571520878,0.8474188076305043,0.8586231639970446,0.8615532074776727
xception,Plaque,5.0,0.24589912474142447,0.011411252665401161,0.22848496014433853,0.2417947532255052,0.24871194624807844,0.25226000016598,0.25824396392322024,5.0,0.3760113421380563,0.015264528219759241,0.3524580292940264,0.370677478896635,0.379579406178253,0.38588209503879145,0.39145970128257584,5.0,0.42004179133211306,0.016935330163209934,0.39410640254681506,0.41698339349985153,0.4191278076280408,0.43206730551355144,0.43792404747230645,5.0,0.4443694376287337,0.008872278473645233,0.43111993697513906,0.4392961935847757,0.4496405319292977,0.4503362438702919,0.4514542817841642,5.0,0.83062984239667,0.003514975667138816,0.8255227935291143,0.8298340887532629,0.8298844354912825,0.8337957255998382,0.8341121686098517,5.0,0.8463333178098923,0.0027084182866362843,0.8427495272676444,0.8447804787362828,0.8464901202102335,0.8479112752560511,0.8497351875792498
xception,Pustule,5.0,0.03010627864222078,0.002347134978024369,0.027642748964660797,0.028594324194222937,0.02943189966740778,0.03133216850360231,0.03353025188121005,5.0,0.050526663873686005,0.003432627963955668,0.0471058314636597,0.047960844438470616,0.04987362920487578,0.05206086405005491,0.05563215021136902,5.0,0.03479236100559415,0.004599276175264007,0.029998350188608292,0.032022437119588146,0.033707155510794666,0.03634412897926595,0.04188973322971372,5.0,0.4987937683861314,0.03827098533705253,0.45011761164312714,0.476461973430106,0.5045181855353184,0.511102593423271,0.5517684778988343,5.0,0.9944988094966103,0.0006781002455552886,0.9936845681609003,0.9940176923613898,0.9944501748458999,0.9950306400188396,0.9953109720960217,5.0,0.8259123267929693,0.01330208024281343,0.8083883705197239,0.8191393872478411,0.8239406662821185,0.8373270656856355,0.840766144229528
xception,Scale,5.0,0.23364966620009686,0.014204172435323993,0.21190206264284778,0.23102708577288247,0.2344858650653053,0.24043798356594273,0.2503953339535061,5.0,0.3576155706797841,0.018608627005438503,0.3295418322721467,0.35347030961519343,0.3579584838970835,0.3675683823290328,0.3795388452854641,5.0,0.36132822831075107,0.01814134825428617,0.33446635463302143,0.35728913646886823,0.35882824954308223,0.37533629334662816,0.3807211075621552,5.0,0.4984968055078256,0.011385660763747744,0.4827893467467075,0.4906775574194069,0.502900708469162,0.5060047947873645,0.510111620116487,5.0,0.8766545867515211,0.0030384631862020494,0.8737163371282062,0.8738401708544521,0.8768521725670139,0.8778658745446377,0.8809983786632957,5.0,0.8386052012512784,0.002183633656335272,0.8358666365371957,0.8367369791907661,0.8395196358175658,0.8399876368953676,0.8409151178154961
xception,Scar,5.0,0.21430596628529316,0.015038667799810529,0.20553805034685285,0.20718833914222062,0.20772702421904463,0.21002208618737175,0.24105433153097597,5.0,0.32896423097911043,0.019107995667728278,0.31767259722884533,0.3205467365938717,0.32125468296555815,0.32234160213182583,0.36300553597545104,5.0,0.41313233075817746,0.02328347716176604,0.3809235405514018,0.3966454172755078,0.42420913056168524,0.4281358469736205,0.4357477184286718,5.0,0.4110416089273089,0.026818750982102055,0.38937919542605587,0.3971781608369305,0.4026130256977314,0.4087444761427918,0.4572931865330349,5.0,0.8474898366290222,0.010724917046223767,0.831816175049237,0.8424553314001528,0.8488560288519261,0.8568753412179114,0.8574463066258832,5.0,0.8720431159600699,0.008325630124598386,0.8624495529303238,0.8651921534322625,0.8719525646761845,0.8794219063534533,0.8811994024081256
xception,Sun damage,5.0,0.2490418388798897,0.0185594126142522,0.228977323778586,0.23242940435045936,0.24835282933669794,0.26714721459963564,0.26830242233406953,5.0,0.3934407024072222,0.02475182923838838,0.36650391781308395,0.37143009475185723,0.39259185633617144,0.4183090401562567,0.41836860297874134,5.0,0.8467782829812489,0.011366314313086441,0.8308091903199127,0.8409899196891524,0.8484410819709152,0.8533910216403079,0.8602602012859567,5.0,0.2722336747834037,0.02006402410376618,0.2514765513923786,0.25468046094728813,0.26905762162449903,0.2924115567006516,0.29354218325220116,5.0,0.4511465713700901,0.030215490934108538,0.4264307911042062,0.42661267709738654,0.44336277271390967,0.46027096729683786,0.4990556486381102,5.0,0.9362093876395046,0.005686214539946938,0.928256428397268,0.9321654532134462,0.9391376644856085,0.940612421519573,0.9408749705816266
xception,Telangiectasia,5.0,0.09649521987611143,0.0147388544338745,0.07974165159072678,0.08231498654164573,0.10062852449768822,0.10755487810708429,0.1122360586434121,5.0,0.16974854259400576,0.02398302962527513,0.14099732219821143,0.14764534070925697,0.17774973743215683,0.1898828788161631,0.1924674338142406,5.0,0.15911153947485673,0.04587007708439908,0.11418682088365537,0.11977010086822662,0.15979219648500997,0.1748606191284592,0.22694796000893258,5.0,0.23026604062974249,0.028115968292211465,0.2109102542107514,0.21244830351954425,0.22165674487951736,0.22719825898285315,0.27911664155604626,5.0,0.8868668033221925,0.01653611400466033,0.8648665487528936,0.8776806920247905,0.8865488261753023,0.898810202074325,0.9064277475836512,5.0,0.8457356282383929,0.02820131536510932,0.8021197473080349,0.8334069128702347,0.8570995398126486,0.866601672559431,0.8694502686416153
xception,Thrombosed capillaries,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
